date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
10:19:56	500/500	---M--	200	added ('OK')	application/xml	etag:%2236002ef-1f4-539d64efaa3bd%22	http://www.midiplus.com.tw/AudiolinkIII.files/filelist.xml	C:/My%20Web%20Sites/midiplus-web/www.midiplus.com.tw/AudiolinkIII.files/filelist.xml	(from http://www.midiplus.com.tw/AudiolinkIII.htm)
10:19:57	229/229	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2002%20Dec%202016%2013:19:51%20GMT	http://www.midiplus.com.tw/AudiolinkIII.files/editdata.mso	C:/My%20Web%20Sites/midiplus-web/www.midiplus.com.tw/AudiolinkIII.files/editdata.1aa.delayed	(from http://www.midiplus.com.tw/AudiolinkIII.htm)
10:19:58	218/218	---M--	200	added ('OK')	application/xml	etag:%223601d4d-da-539d64f1e0e25%22	http://www.midiplus.com.tw/AudiolinkIII.files/item0013.xml	C:/My%20Web%20Sites/midiplus-web/www.midiplus.com.tw/AudiolinkIII.files/item0013.xml	(from http://www.midiplus.com.tw/AudiolinkIII.htm)
10:19:58	3129/3129	---M--	200	added ('OK')	text/plain	etag:%2236002fa-c39-539d64f291275%22	http://www.midiplus.com.tw/AudiolinkIII.files/themedata.thmx	C:/My%20Web%20Sites/midiplus-web/www.midiplus.com.tw/AudiolinkIII.files/themedata.thmx	(from http://www.midiplus.com.tw/AudiolinkIII.htm)
10:19:59	314/314	---M--	200	added ('OK')	application/xml	etag:%2236002ee-13a-539d64ef81b4d%22	http://www.midiplus.com.tw/AudiolinkIII.files/colorschememapping.xml	C:/My%20Web%20Sites/midiplus-web/www.midiplus.com.tw/AudiolinkIII.files/colorschememapping.xml	(from http://www.midiplus.com.tw/AudiolinkIII.htm)
10:20:00	1746/1746	---M--	200	added ('OK')	text/html	etag:%2236002f0-6d2-539d64efd33fd%22	http://www.midiplus.com.tw/AudiolinkIII.files/header.htm	C:/My%20Web%20Sites/midiplus-web/www.midiplus.com.tw/AudiolinkIII.files/header.html	(from http://www.midiplus.com.tw/AudiolinkIII.htm)
10:20:01	5870/5870	---M--	200	added ('OK')	image/jpeg	etag:%2236002f1-16ee-539d64f007bd5%22	http://www.midiplus.com.tw/AudiolinkIII.files/image001.jpg	C:/My%20Web%20Sites/midiplus-web/www.midiplus.com.tw/AudiolinkIII.files/image001.jpg	(from http://www.midiplus.com.tw/AudiolinkIII.htm)
10:20:02	386/386	---M--	200	added ('OK')	image/png	etag:%223600356-182-539d64f0313e5%22	http://www.midiplus.com.tw/AudiolinkIII.files/image002.png	C:/My%20Web%20Sites/midiplus-web/www.midiplus.com.tw/AudiolinkIII.files/image002.png	(from http://www.midiplus.com.tw/AudiolinkIII.htm)
10:20:02	4978/4978	---M--	200	added ('OK')	image/jpeg	etag:%2236002f4-1372-539d64f0a3bed%22	http://www.midiplus.com.tw/AudiolinkIII.files/image004.jpg	C:/My%20Web%20Sites/midiplus-web/www.midiplus.com.tw/AudiolinkIII.files/image004.jpg	(from http://www.midiplus.com.tw/AudiolinkIII.htm)
10:20:03	6151/6151	---M--	200	added ('OK')	image/jpeg	etag:%2236002f6-1807-539d64f17cc95%22	http://www.midiplus.com.tw/AudiolinkIII.files/image006.jpg	C:/My%20Web%20Sites/midiplus-web/www.midiplus.com.tw/AudiolinkIII.files/image006.jpg	(from http://www.midiplus.com.tw/AudiolinkIII.htm)
10:20:04	562/562	---M--	200	added ('OK')	application/xml	etag:%2237426b8-232-539c85d3571d3%22	http://www.midiplus.com.tw/Studio%20M.files/filelist.xml	C:/My%20Web%20Sites/midiplus-web/www.midiplus.com.tw/Studio%20M.files/filelist.xml	(from http://www.midiplus.com.tw/Studio%20M.htm)
10:20:05	225/225	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2002%20Dec%202016%2013:19:59%20GMT	http://www.midiplus.com.tw/Studio%20M.files/editdata.mso	C:/My%20Web%20Sites/midiplus-web/www.midiplus.com.tw/Studio%20M.files/editdata.1b4.delayed	(from http://www.midiplus.com.tw/Studio%20M.htm)
10:20:06	218/218	---M--	200	added ('OK')	application/xml	etag:%2237426c2-da-539c85d578863%22	http://www.midiplus.com.tw/Studio%20M.files/item0015.xml	C:/My%20Web%20Sites/midiplus-web/www.midiplus.com.tw/Studio%20M.files/item0015.xml	(from http://www.midiplus.com.tw/Studio%20M.htm)
10:20:07	3129/3129	---M--	200	added ('OK')	text/plain	etag:%2237426c4-c39-539c85d5dd5ab%22	http://www.midiplus.com.tw/Studio%20M.files/themedata.thmx	C:/My%20Web%20Sites/midiplus-web/www.midiplus.com.tw/Studio%20M.files/themedata.thmx	(from http://www.midiplus.com.tw/Studio%20M.htm)
10:20:07	314/314	---M--	200	added ('OK')	application/xml	etag:%2237426b7-13a-539c85d329b43%22	http://www.midiplus.com.tw/Studio%20M.files/colorschememapping.xml	C:/My%20Web%20Sites/midiplus-web/www.midiplus.com.tw/Studio%20M.files/colorschememapping.xml	(from http://www.midiplus.com.tw/Studio%20M.htm)
10:20:08	1744/1744	---M--	200	added ('OK')	text/html	etag:%2237426b9-6d0-539c85d380213%22	http://www.midiplus.com.tw/Studio%20M.files/header.htm	C:/My%20Web%20Sites/midiplus-web/www.midiplus.com.tw/Studio%20M.files/header.html	(from http://www.midiplus.com.tw/Studio%20M.htm)
10:20:09	5870/5870	---M--	200	added ('OK')	image/jpeg	etag:%2237426ba-16ee-539c85d3afbcb%22	http://www.midiplus.com.tw/Studio%20M.files/image001.jpg	C:/My%20Web%20Sites/midiplus-web/www.midiplus.com.tw/Studio%20M.files/image001.jpg	(from http://www.midiplus.com.tw/Studio%20M.htm)
10:20:10	386/386	---M--	200	added ('OK')	image/png	etag:%2237426bb-182-539c85d3df96b%22	http://www.midiplus.com.tw/Studio%20M.files/image002.png	C:/My%20Web%20Sites/midiplus-web/www.midiplus.com.tw/Studio%20M.files/image002.png	(from http://www.midiplus.com.tw/Studio%20M.htm)
10:20:11	6104/6104	---M--	200	added ('OK')	image/jpeg	etag:%2237426bd-17d8-539c85d44b413%22	http://www.midiplus.com.tw/Studio%20M.files/image004.jpg	C:/My%20Web%20Sites/midiplus-web/www.midiplus.com.tw/Studio%20M.files/image004.jpg	(from http://www.midiplus.com.tw/Studio%20M.htm)
10:20:12	7049/7049	---M--	200	added ('OK')	image/jpeg	etag:%2237426bf-1b89-539c85d4d7643%22	http://www.midiplus.com.tw/Studio%20M.files/image006.jpg	C:/My%20Web%20Sites/midiplus-web/www.midiplus.com.tw/Studio%20M.files/image006.jpg	(from http://www.midiplus.com.tw/Studio%20M.htm)
10:20:14	5821/5821	---M--	200	added ('OK')	image/jpeg	etag:%2237426c1-16bd-539c85d542533%22	http://www.midiplus.com.tw/Studio%20M.files/image008.jpg	C:/My%20Web%20Sites/midiplus-web/www.midiplus.com.tw/Studio%20M.files/image008.jpg	(from http://www.midiplus.com.tw/Studio%20M.htm)
10:20:14	562/562	---M--	200	added ('OK')	application/xml	etag:%2237426a6-232-539c85ce93a1b%22	http://www.midiplus.com.tw/Studio%202.files/filelist.xml	C:/My%20Web%20Sites/midiplus-web/www.midiplus.com.tw/Studio%202.files/filelist.xml	(from http://www.midiplus.com.tw/Studio%202.htm)
10:20:15	225/225	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2002%20Dec%202016%2013:20:09%20GMT	http://www.midiplus.com.tw/Studio%202.files/editdata.mso	C:/My%20Web%20Sites/midiplus-web/www.midiplus.com.tw/Studio%202.files/editdata.1bf.delayed	(from http://www.midiplus.com.tw/Studio%202.htm)
10:20:16	218/218	---M--	200	added ('OK')	application/xml	etag:%2237426b0-da-539c85d14e9b3%22	http://www.midiplus.com.tw/Studio%202.files/item0015.xml	C:/My%20Web%20Sites/midiplus-web/www.midiplus.com.tw/Studio%202.files/item0015.xml	(from http://www.midiplus.com.tw/Studio%202.htm)
10:20:17	3129/3129	---M--	200	added ('OK')	text/plain	etag:%2237426b2-c39-539c85d1ae10b%22	http://www.midiplus.com.tw/Studio%202.files/themedata.thmx	C:/My%20Web%20Sites/midiplus-web/www.midiplus.com.tw/Studio%202.files/themedata.thmx	(from http://www.midiplus.com.tw/Studio%202.htm)
10:20:17	314/314	---M--	200	added ('OK')	application/xml	etag:%2237426a5-13a-539c85ce62cdb%22	http://www.midiplus.com.tw/Studio%202.files/colorschememapping.xml	C:/My%20Web%20Sites/midiplus-web/www.midiplus.com.tw/Studio%202.files/colorschememapping.xml	(from http://www.midiplus.com.tw/Studio%202.htm)
10:20:18	1744/1744	---M--	200	added ('OK')	text/html	etag:%2237426a7-6d0-539c85cecf723%22	http://www.midiplus.com.tw/Studio%202.files/header.htm	C:/My%20Web%20Sites/midiplus-web/www.midiplus.com.tw/Studio%202.files/header.html	(from http://www.midiplus.com.tw/Studio%202.htm)
10:20:19	5870/5870	---M--	200	added ('OK')	image/jpeg	etag:%2237426a8-16ee-539c85cf0566b%22	http://www.midiplus.com.tw/Studio%202.files/image001.jpg	C:/My%20Web%20Sites/midiplus-web/www.midiplus.com.tw/Studio%202.files/image001.jpg	(from http://www.midiplus.com.tw/Studio%202.htm)
10:20:20	386/386	---M--	200	added ('OK')	image/png	etag:%2237426a9-182-539c85cf32913%22	http://www.midiplus.com.tw/Studio%202.files/image002.png	C:/My%20Web%20Sites/midiplus-web/www.midiplus.com.tw/Studio%202.files/image002.png	(from http://www.midiplus.com.tw/Studio%202.htm)
10:20:22	29235/29235	---M--	200	added ('OK')	image/png	etag:%2237426ab-7233-539c85cfbcfeb%22	http://www.midiplus.com.tw/Studio%202.files/image004.png	C:/My%20Web%20Sites/midiplus-web/www.midiplus.com.tw/Studio%202.files/image004.png	(from http://www.midiplus.com.tw/Studio%202.htm)
10:20:24	31952/31952	---M--	200	added ('OK')	image/png	etag:%2237426ad-7cd0-539c85d0787eb%22	http://www.midiplus.com.tw/Studio%202.files/image006.png	C:/My%20Web%20Sites/midiplus-web/www.midiplus.com.tw/Studio%202.files/image006.png	(from http://www.midiplus.com.tw/Studio%202.htm)
10:20:25	24602/24602	---M--	200	added ('OK')	image/png	etag:%2237426af-601a-539c85d121323%22	http://www.midiplus.com.tw/Studio%202.files/image008.png	C:/My%20Web%20Sites/midiplus-web/www.midiplus.com.tw/Studio%202.files/image008.png	(from http://www.midiplus.com.tw/Studio%202.htm)
10:20:26	498/498	---M--	200	added ('OK')	application/xml	etag:%223782282-1f2-5426a1063a27c%22	http://www.midiplus.com.tw/miniEngine.files/filelist.xml	C:/My%20Web%20Sites/midiplus-web/www.midiplus.com.tw/miniEngine.files/filelist.xml	(from http://www.midiplus.com.tw/miniEngine.htm)
10:20:27	227/227	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2002%20Dec%202016%2013:20:21%20GMT	http://www.midiplus.com.tw/miniEngine.files/editdata.mso	C:/My%20Web%20Sites/midiplus-web/www.midiplus.com.tw/miniEngine.files/editdata.1ca.delayed	(from http://www.midiplus.com.tw/miniEngine.htm)
10:20:27	218/218	---M--	200	added ('OK')	application/xml	etag:%22378228a-da-5426a131badfc%22	http://www.midiplus.com.tw/miniEngine.files/item0013.xml	C:/My%20Web%20Sites/midiplus-web/www.midiplus.com.tw/miniEngine.files/item0013.xml	(from http://www.midiplus.com.tw/miniEngine.htm)
10:20:28	3129/3129	---M--	200	added ('OK')	text/plain	etag:%22378228c-c39-5426a1321ad24%22	http://www.midiplus.com.tw/miniEngine.files/themedata.thmx	C:/My%20Web%20Sites/midiplus-web/www.midiplus.com.tw/miniEngine.files/themedata.thmx	(from http://www.midiplus.com.tw/miniEngine.htm)
10:20:29	314/314	---M--	200	added ('OK')	application/xml	etag:%223782281-13a-5426a1060f6e4%22	http://www.midiplus.com.tw/miniEngine.files/colorschememapping.xml	C:/My%20Web%20Sites/midiplus-web/www.midiplus.com.tw/miniEngine.files/colorschememapping.xml	(from http://www.midiplus.com.tw/miniEngine.htm)
10:20:30	1744/1744	---M--	200	added ('OK')	text/html	etag:%223782283-6d0-5426a10661b4c%22	http://www.midiplus.com.tw/miniEngine.files/header.htm	C:/My%20Web%20Sites/midiplus-web/www.midiplus.com.tw/miniEngine.files/header.html	(from http://www.midiplus.com.tw/miniEngine.htm)
10:20:31	5870/5870	---M--	200	added ('OK')	image/jpeg	etag:%223782284-16ee-5426a10688864%22	http://www.midiplus.com.tw/miniEngine.files/image001.jpg	C:/My%20Web%20Sites/midiplus-web/www.midiplus.com.tw/miniEngine.files/image001.jpg	(from http://www.midiplus.com.tw/miniEngine.htm)
10:20:31	386/386	---M--	200	added ('OK')	image/png	etag:%223782285-182-5426a106b1c8c%22	http://www.midiplus.com.tw/miniEngine.files/image002.png	C:/My%20Web%20Sites/midiplus-web/www.midiplus.com.tw/miniEngine.files/image002.png	(from http://www.midiplus.com.tw/miniEngine.htm)
10:20:32	5560/5560	---M--	200	added ('OK')	image/jpeg	etag:%223782287-15b8-5426a11aee72c%22	http://www.midiplus.com.tw/miniEngine.files/image004.jpg	C:/My%20Web%20Sites/midiplus-web/www.midiplus.com.tw/miniEngine.files/image004.jpg	(from http://www.midiplus.com.tw/miniEngine.htm)
10:20:33	5429/5429	---M--	200	added ('OK')	image/jpeg	etag:%223782289-1535-5426a1318a0bc%22	http://www.midiplus.com.tw/miniEngine.files/image006.jpg	C:/My%20Web%20Sites/midiplus-web/www.midiplus.com.tw/miniEngine.files/image006.jpg	(from http://www.midiplus.com.tw/miniEngine.htm)
10:20:34	624/624	---M--	200	added ('OK')	application/xml	etag:%223742693-270-5426a5336faf3%22	http://www.midiplus.com.tw/S-Engine.files/filelist.xml	C:/My%20Web%20Sites/midiplus-web/www.midiplus.com.tw/S-Engine.files/filelist.xml	(from http://www.midiplus.com.tw/S-Engine.htm)
10:20:35	225/225	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2002%20Dec%202016%2013:20:29%20GMT	http://www.midiplus.com.tw/S-Engine.files/editdata.mso	C:/My%20Web%20Sites/midiplus-web/www.midiplus.com.tw/S-Engine.files/editdata.1d4.delayed	(from http://www.midiplus.com.tw/S-Engine.htm)
10:20:35	218/218	---M--	200	added ('OK')	application/xml	etag:%22374269f-da-5426a535f3ba3%22	http://www.midiplus.com.tw/S-Engine.files/item0017.xml	C:/My%20Web%20Sites/midiplus-web/www.midiplus.com.tw/S-Engine.files/item0017.xml	(from http://www.midiplus.com.tw/S-Engine.htm)
10:20:36	3129/3129	---M--	200	added ('OK')	text/plain	etag:%2237426a1-c39-5426a5365f263%22	http://www.midiplus.com.tw/S-Engine.files/themedata.thmx	C:/My%20Web%20Sites/midiplus-web/www.midiplus.com.tw/S-Engine.files/themedata.thmx	(from http://www.midiplus.com.tw/S-Engine.htm)
10:20:37	314/314	---M--	200	added ('OK')	application/xml	etag:%223742692-13a-5426a53343fbb%22	http://www.midiplus.com.tw/S-Engine.files/colorschememapping.xml	C:/My%20Web%20Sites/midiplus-web/www.midiplus.com.tw/S-Engine.files/colorschememapping.xml	(from http://www.midiplus.com.tw/S-Engine.htm)
10:20:38	1742/1742	---M--	200	added ('OK')	text/html	etag:%223742694-6ce-5426a533996eb%22	http://www.midiplus.com.tw/S-Engine.files/header.htm	C:/My%20Web%20Sites/midiplus-web/www.midiplus.com.tw/S-Engine.files/header.html	(from http://www.midiplus.com.tw/S-Engine.htm)
10:20:39	5870/5870	---M--	200	added ('OK')	image/jpeg	etag:%223742695-16ee-5426a533c9873%22	http://www.midiplus.com.tw/S-Engine.files/image001.jpg	C:/My%20Web%20Sites/midiplus-web/www.midiplus.com.tw/S-Engine.files/image001.jpg	(from http://www.midiplus.com.tw/S-Engine.htm)
10:20:39	386/386	---M--	200	added ('OK')	image/png	etag:%223742696-182-5426a533f9de3%22	http://www.midiplus.com.tw/S-Engine.files/image002.png	C:/My%20Web%20Sites/midiplus-web/www.midiplus.com.tw/S-Engine.files/image002.png	(from http://www.midiplus.com.tw/S-Engine.htm)
10:20:40	4907/4907	---M--	200	added ('OK')	image/jpeg	etag:%223742698-132b-5426a53473f03%22	http://www.midiplus.com.tw/S-Engine.files/image004.jpg	C:/My%20Web%20Sites/midiplus-web/www.midiplus.com.tw/S-Engine.files/image004.jpg	(from http://www.midiplus.com.tw/S-Engine.htm)
10:20:41	4984/4984	---M--	200	added ('OK')	image/jpeg	etag:%22374269a-1378-5426a534efb7b%22	http://www.midiplus.com.tw/S-Engine.files/image006.jpg	C:/My%20Web%20Sites/midiplus-web/www.midiplus.com.tw/S-Engine.files/image006.jpg	(from http://www.midiplus.com.tw/S-Engine.htm)
10:20:42	3016/3016	---M--	200	added ('OK')	image/jpeg	etag:%22374269c-bc8-5426a53556fd3%22	http://www.midiplus.com.tw/S-Engine.files/image008.jpg	C:/My%20Web%20Sites/midiplus-web/www.midiplus.com.tw/S-Engine.files/image008.jpg	(from http://www.midiplus.com.tw/S-Engine.htm)
10:20:42	2883/2883	---M--	200	added ('OK')	image/jpeg	etag:%22374269e-b43-5426a535c6513%22	http://www.midiplus.com.tw/S-Engine.files/image010.jpg	C:/My%20Web%20Sites/midiplus-web/www.midiplus.com.tw/S-Engine.files/image010.jpg	(from http://www.midiplus.com.tw/S-Engine.htm)
10:20:43	429/429	---M--	200	added ('OK')	application/xml	etag:%2236004be-1ad-539d782d0e22a%22	http://www.midiplus.com.tw/xp88c.files/filelist.xml	C:/My%20Web%20Sites/midiplus-web/www.midiplus.com.tw/xp88c.files/filelist.xml	(from http://www.midiplus.com.tw/xp88c.htm)
10:20:44	222/222	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2002%20Dec%202016%2013:20:38%20GMT	http://www.midiplus.com.tw/xp88c.files/editdata.mso	C:/My%20Web%20Sites/midiplus-web/www.midiplus.com.tw/xp88c.files/editdata.1e0.delayed	(from http://www.midiplus.com.tw/xp88c.htm)
10:20:45	218/218	---M--	200	added ('OK')	application/xml	etag:%22360035e-da-539d782e6eaca%22	http://www.midiplus.com.tw/xp88c.files/item0011.xml	C:/My%20Web%20Sites/midiplus-web/www.midiplus.com.tw/xp88c.files/item0011.xml	(from http://www.midiplus.com.tw/xp88c.htm)
10:20:46	3129/3129	---M--	200	added ('OK')	text/plain	etag:%2236004c7-c39-539d782ed3042%22	http://www.midiplus.com.tw/xp88c.files/themedata.thmx	C:/My%20Web%20Sites/midiplus-web/www.midiplus.com.tw/xp88c.files/themedata.thmx	(from http://www.midiplus.com.tw/xp88c.htm)
10:20:47	314/314	---M--	200	added ('OK')	application/xml	etag:%2236004bd-13a-539d782ce26f2%22	http://www.midiplus.com.tw/xp88c.files/colorschememapping.xml	C:/My%20Web%20Sites/midiplus-web/www.midiplus.com.tw/xp88c.files/colorschememapping.xml	(from http://www.midiplus.com.tw/xp88c.htm)
10:20:47	1739/1739	---M--	200	added ('OK')	text/html	etag:%2236004bf-6cb-539d782d3d412%22	http://www.midiplus.com.tw/xp88c.files/header.htm	C:/My%20Web%20Sites/midiplus-web/www.midiplus.com.tw/xp88c.files/header.html	(from http://www.midiplus.com.tw/xp88c.htm)
10:20:48	5870/5870	---M--	200	added ('OK')	image/jpeg	etag:%2236004c0-16ee-539d782d6a2d2%22	http://www.midiplus.com.tw/xp88c.files/image001.jpg	C:/My%20Web%20Sites/midiplus-web/www.midiplus.com.tw/xp88c.files/image001.jpg	(from http://www.midiplus.com.tw/xp88c.htm)
10:20:49	386/386	---M--	200	added ('OK')	image/png	etag:%22360035c-182-539d782d990d2%22	http://www.midiplus.com.tw/xp88c.files/image002.png	C:/My%20Web%20Sites/midiplus-web/www.midiplus.com.tw/xp88c.files/image002.png	(from http://www.midiplus.com.tw/xp88c.htm)
10:20:50	14667/14667	---M--	200	added ('OK')	image/jpeg	etag:%2236004c3-394b-539d782e39352%22	http://www.midiplus.com.tw/xp88c.files/image004.jpg	C:/My%20Web%20Sites/midiplus-web/www.midiplus.com.tw/xp88c.files/image004.jpg	(from http://www.midiplus.com.tw/xp88c.htm)
10:20:52	426/426	---M--	200	added ('OK')	application/xml	etag:%2236003c1-1aa-539d781d0798a%22	http://www.midiplus.com.tw/e9.files/filelist.xml	C:/My%20Web%20Sites/midiplus-web/www.midiplus.com.tw/e9.files/filelist.xml	(from http://www.midiplus.com.tw/e9.htm)
10:20:53	219/219	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2002%20Dec%202016%2013:20:47%20GMT	http://www.midiplus.com.tw/e9.files/editdata.mso	C:/My%20Web%20Sites/midiplus-web/www.midiplus.com.tw/e9.files/editdata.1e9.delayed	(from http://www.midiplus.com.tw/e9.htm)
10:20:53	256/256	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2002%20Dec%202016%2013:20:48%20GMT	http://www.midiplus.com.tw/e9.files/item0011.xml	C:/My%20Web%20Sites/midiplus-web/www.midiplus.com.tw/e9.files/item0011.1ea.delayed	(from http://www.midiplus.com.tw/e9.htm)
10:20:54	218/218	---M--	200	added ('OK')	application/xml	etag:%2236003cb-da-539d7823d77e2%22	http://www.midiplus.com.tw/e9.files/item0012.xml	C:/My%20Web%20Sites/midiplus-web/www.midiplus.com.tw/e9.files/item0012.xml	(from http://www.midiplus.com.tw/e9.htm)
10:20:55	3129/3129	---M--	200	added ('OK')	text/plain	etag:%2236003cd-c39-539d7824309aa%22	http://www.midiplus.com.tw/e9.files/themedata.thmx	C:/My%20Web%20Sites/midiplus-web/www.midiplus.com.tw/e9.files/themedata.thmx	(from http://www.midiplus.com.tw/e9.htm)
10:20:56	314/314	---M--	200	added ('OK')	application/xml	etag:%2236003c0-13a-539d781c35a2a%22	http://www.midiplus.com.tw/e9.files/colorschememapping.xml	C:/My%20Web%20Sites/midiplus-web/www.midiplus.com.tw/e9.files/colorschememapping.xml	(from http://www.midiplus.com.tw/e9.htm)
10:20:56	1736/1736	---M--	200	added ('OK')	text/html	etag:%2236003c2-6c8-539d781de4c9a%22	http://www.midiplus.com.tw/e9.files/header.htm	C:/My%20Web%20Sites/midiplus-web/www.midiplus.com.tw/e9.files/header.html	(from http://www.midiplus.com.tw/e9.htm)
